,NormMSE,Pearson,Spearman,n_pred,seed,split
UFM1+ctrl,0.13937342,0.969763939960103,0.9666666666666668,100,2,4
PPWD1+ctrl,0.1311114,0.9329866130392475,0.980701754385965,100,2,4
TMED2+ctrl,0.03640431,0.9957902270834893,0.9982456140350877,100,2,4
OST4+ctrl,0.025556875,0.9870482420446933,1.0,100,3,4
SEC61A1+ctrl,0.2324742,0.961804264690727,0.8333333333333334,100,3,4
AMIGO3+ctrl,0.14299513,0.9688846397330053,0.9894736842105262,100,3,4
UFL1+ctrl,0.07163305,0.9930469913524576,0.9894736842105263,100,3,4
DDRGK1+ctrl,0.06788668,0.9794472665525973,0.9894736842105263,100,3,4
MTHFD1+ctrl,0.40988335,0.7959143155967467,0.8719298245614034,100,3,4
HSPA9+ctrl,0.2287065,0.9566454961895943,0.9105263157894736,100,3,4
SEC61B+ctrl,0.03111342,0.9920960409799591,1.0,100,3,4
TARS+ctrl,0.43438956,0.8237652266398072,0.980701754385965,100,3,4
HSPA5+ctrl,0.67729044,0.78350496198982,0.7278195488721804,100,3,4
SRP68+ctrl,0.1102243,0.9473596242023632,1.0,100,3,4
PTDSS1+ctrl,0.049393363,0.9677770151756704,0.9947368421052631,100,3,4
HYOU1+ctrl,0.054301303,0.97649954156077,1.0,100,3,4
SLC35B1+ctrl,0.03715893,0.9956984362215735,0.9982456140350877,100,3,4
UFM1+ctrl,0.13168928,0.9700476716534467,0.9666666666666668,100,3,4
PPWD1+ctrl,0.12611023,0.9350999141424836,0.980701754385965,100,3,4
TMED2+ctrl,0.028002393,0.9948809709167108,0.9982456140350877,100,3,4
OST4+ctrl,0.023287822,0.9880549119181978,1.0,100,4,4
SEC61A1+ctrl,0.2246853,0.9618716824334115,0.8333333333333334,100,4,4
AMIGO3+ctrl,0.13900799,0.9709560034389142,0.9894736842105262,100,4,4
UFL1+ctrl,0.06535791,0.9937717881985009,0.9947368421052631,100,4,4
DDRGK1+ctrl,0.068148024,0.9789451051910874,0.9894736842105263,100,4,4
MTHFD1+ctrl,0.40088403,0.79776347472216,0.8842105263157896,100,4,4
HSPA9+ctrl,0.23224801,0.9556257920339704,0.9105263157894736,100,4,4
SEC61B+ctrl,0.031460557,0.991772749228403,0.9982456140350877,100,4,4
TARS+ctrl,0.43655083,0.8243206720799208,0.9824561403508772,100,4,4
HSPA5+ctrl,0.6613918,0.7902313163504004,0.7278195488721804,100,4,4
SRP68+ctrl,0.11050888,0.9458730195183307,1.0,100,4,4
PTDSS1+ctrl,0.047623824,0.9688240349350963,0.9964912280701754,100,4,4
HYOU1+ctrl,0.05267686,0.9774971164188173,1.0,100,4,4
SLC35B1+ctrl,0.038308393,0.9949554908671416,1.0,100,4,4
UFM1+ctrl,0.12538569,0.9720495562578435,0.9666666666666668,100,4,4
PPWD1+ctrl,0.1265692,0.9325735527181678,0.980701754385965,100,4,4
TMED2+ctrl,0.027912537,0.9945840302389115,0.9982456140350877,100,4,4
OST4+ctrl,0.043995384,0.9858852068318811,1.0,100,5,4
SEC61A1+ctrl,0.24326137,0.9596778224222362,0.8333333333333334,100,5,4
AMIGO3+ctrl,0.14366165,0.9691665289719822,0.9894736842105262,100,5,4
UFL1+ctrl,0.089561574,0.9933322462020442,0.9947368421052631,100,5,4
DDRGK1+ctrl,0.055332467,0.9821131478529423,0.9894736842105263,100,5,4
MTHFD1+ctrl,0.42910817,0.7940555601671804,0.8596491228070176,100,5,4
HSPA9+ctrl,0.21807872,0.9586149589158595,0.9105263157894736,100,5,4
SEC61B+ctrl,0.023646992,0.992646127473563,1.0,100,5,4
TARS+ctrl,0.42834198,0.8209170680493116,0.9824561403508772,100,5,4
HSPA5+ctrl,0.66530764,0.8000849140807986,0.7398496240601502,100,5,4
SRP68+ctrl,0.13018236,0.9443573856260628,1.0,100,5,4
PTDSS1+ctrl,0.055726595,0.9678068739012815,0.9947368421052631,100,5,4
HYOU1+ctrl,0.047828767,0.9771629146925989,1.0,100,5,4
SLC35B1+ctrl,0.024633013,0.9960872871452011,1.0,100,5,4
UFM1+ctrl,0.15039483,0.9691023374980432,0.9666666666666668,100,5,4
PPWD1+ctrl,0.13474569,0.9332236566770007,0.980701754385965,100,5,4
TMED2+ctrl,0.043926246,0.9965909083839506,0.9982456140350877,100,5,4
OST4+ctrl,0.033334095,0.9883890113305824,1.0,100,6,4
SEC61A1+ctrl,0.23949507,0.9615047769621015,0.8333333333333334,100,6,4
AMIGO3+ctrl,0.13812391,0.9725599414668977,0.9894736842105262,100,6,4
UFL1+ctrl,0.08727185,0.9935840667458251,0.9894736842105263,100,6,4
DDRGK1+ctrl,0.060733035,0.9790823723305948,0.9894736842105263,100,6,4
MTHFD1+ctrl,0.41456363,0.798875596432481,0.882456140350877,100,6,4
HSPA9+ctrl,0.22513704,0.9572010533884168,0.9105263157894736,100,6,4
SEC61B+ctrl,0.02450462,0.9926435940433294,1.0,100,6,4
TARS+ctrl,0.42356968,0.8219956811517477,0.9824561403508772,100,6,4
HSPA5+ctrl,0.67725945,0.7944453973323107,0.7398496240601502,100,6,4
SRP68+ctrl,0.12450617,0.9444350481498986,1.0,100,6,4
PTDSS1+ctrl,0.049399737,0.9702292430192756,0.9947368421052631,100,6,4
HYOU1+ctrl,0.0457932,0.9792237839683366,1.0,100,6,4
SLC35B1+ctrl,0.02828267,0.9952226505847648,1.0,100,6,4
UFM1+ctrl,0.1403549,0.9719905725396529,0.9666666666666668,100,6,4
PPWD1+ctrl,0.13533977,0.9328351376461796,0.980701754385965,100,6,4
TMED2+ctrl,0.04011634,0.9953923629363999,0.9982456140350877,100,6,4
OST4+ctrl,0.047176693,0.9859607950893405,1.0,100,7,4
SEC61A1+ctrl,0.23200826,0.9627209554892033,0.843859649122807,100,7,4
AMIGO3+ctrl,0.13672504,0.9716418893076479,0.9894736842105262,100,7,4
UFL1+ctrl,0.09329338,0.9935920926509425,0.9947368421052631,100,7,4
DDRGK1+ctrl,0.050070994,0.9823922534415033,0.9894736842105263,100,7,4
MTHFD1+ctrl,0.42357835,0.7979395967849996,0.8701754385964912,100,7,4
HSPA9+ctrl,0.20647573,0.9601644477806985,0.9192982456140351,100,7,4
SEC61B+ctrl,0.020061038,0.9926542975008488,1.0,100,7,4
TARS+ctrl,0.43806514,0.8204746870324016,0.9824561403508772,100,7,4
HSPA5+ctrl,0.6579116,0.8048409866169095,0.7398496240601502,100,7,4
SRP68+ctrl,0.1379266,0.9430892725940794,1.0,100,7,4
PTDSS1+ctrl,0.058349777,0.9678545429178484,0.9964912280701754,100,7,4
HYOU1+ctrl,0.044948064,0.9774230662260379,1.0,100,7,4
SLC35B1+ctrl,0.020621113,0.9962308983085677,1.0,100,7,4
UFM1+ctrl,0.14875516,0.9697620167717105,0.9666666666666668,100,7,4
PPWD1+ctrl,0.13767307,0.9343723276178935,0.980701754385965,100,7,4
TMED2+ctrl,0.0506792,0.996523933019489,0.9982456140350877,100,7,4
OST4+ctrl,0.04359248,0.9860168448540207,1.0,100,8,4
SEC61A1+ctrl,0.22843814,0.9635046066250652,0.843859649122807,100,8,4
AMIGO3+ctrl,0.14019562,0.9712369245462469,0.9894736842105262,100,8,4
UFL1+ctrl,0.09160182,0.9939099245239049,0.9947368421052631,100,8,4
DDRGK1+ctrl,0.054285545,0.9811534813779872,0.9894736842105263,100,8,4
MTHFD1+ctrl,0.42352352,0.7969960306654684,0.882456140350877,100,8,4
HSPA9+ctrl,0.2047227,0.9613426798023283,0.9192982456140351,100,8,4
SEC61B+ctrl,0.022777965,0.9916343237273395,1.0,100,8,4
TARS+ctrl,0.43980935,0.8198721865192056,0.9824561403508772,100,8,4
HSPA5+ctrl,0.66855377,0.7983148125931621,0.7398496240601502,100,8,4
SRP68+ctrl,0.13195834,0.9447146423626691,1.0,100,8,4
PTDSS1+ctrl,0.05666775,0.9674849174916744,0.9947368421052631,100,8,4
HYOU1+ctrl,0.04619227,0.9772428533233324,1.0,100,8,4
SLC35B1+ctrl,0.02417156,0.9954148886026815,1.0,100,8,4
UFM1+ctrl,0.14951865,0.9696232760543353,0.9666666666666668,100,8,4
PPWD1+ctrl,0.13296406,0.9369909648848989,0.980701754385965,100,8,4
TMED2+ctrl,0.04699559,0.9966700586955994,0.9982456140350877,100,8,4
OST4+ctrl,0.026646635,0.9900513934189803,0.9982456140350877,100,9,4
SEC61A1+ctrl,0.24161151,0.960320588434115,0.8333333333333334,100,9,4
AMIGO3+ctrl,0.13958167,0.9723977513931459,0.9879699248120299,100,9,4
UFL1+ctrl,0.08156716,0.993918628548272,0.9894736842105263,100,9,4
DDRGK1+ctrl,0.068319306,0.9767062194878235,0.9894736842105263,100,9,4
MTHFD1+ctrl,0.40713537,0.800827630358981,0.8807017543859648,100,9,4
HSPA9+ctrl,0.23934415,0.954893197864294,0.9105263157894736,100,9,4
SEC61B+ctrl,0.028637381,0.9921393903205171,0.9982456140350877,100,9,4
TARS+ctrl,0.41199124,0.8237133426591754,0.980701754385965,100,9,4
HSPA5+ctrl,0.68563247,0.785548253916204,0.7278195488721804,100,9,4
SRP68+ctrl,0.11474361,0.9455989704001695,1.0,100,9,4
PTDSS1+ctrl,0.044995137,0.9718572119818418,0.9947368421052631,100,9,4
HYOU1+ctrl,0.046847276,0.9799868106856593,1.0,100,9,4
SLC35B1+ctrl,0.03516649,0.9937601112760603,0.9982456140350877,100,9,4
UFM1+ctrl,0.13568851,0.973324110647809,0.9684210526315788,100,9,4
PPWD1+ctrl,0.1336258,0.9306245079023938,0.980701754385965,100,9,4
TMED2+ctrl,0.03400648,0.9942870386876166,1.0,100,9,4
OST4+ctrl,0.035489164,0.9871886332493887,1.0,100,10,4
SEC61A1+ctrl,0.23609355,0.9617521609179676,0.8333333333333334,100,10,4
AMIGO3+ctrl,0.13949133,0.9716170863903244,0.9879699248120299,100,10,4
UFL1+ctrl,0.084152974,0.9942904266063124,0.9947368421052631,100,10,4
DDRGK1+ctrl,0.059038877,0.9807524082134478,0.9894736842105263,100,10,4
MTHFD1+ctrl,0.41614613,0.7994234537472948,0.882456140350877,100,10,4
HSPA9+ctrl,0.21885952,0.9589930116198957,0.9105263157894736,100,10,4
SEC61B+ctrl,0.025771784,0.9919570629717782,1.0,100,10,4
TARS+ctrl,0.42377546,0.8208144595846534,0.9824561403508772,100,10,4
HSPA5+ctrl,0.6768435,0.7938038092106581,0.7398496240601502,100,10,4
SRP68+ctrl,0.1225492,0.9453087605070323,1.0,100,10,4
PTDSS1+ctrl,0.0519621,0.9684713560855016,0.9947368421052631,100,10,4
HYOU1+ctrl,0.046596587,0.9783108254196122,1.0,100,10,4
SLC35B1+ctrl,0.029282056,0.9947745570680127,0.9982456140350877,100,10,4
UFM1+ctrl,0.14164108,0.9719249703630339,0.9666666666666668,100,10,4
PPWD1+ctrl,0.12801312,0.9367198406944226,0.980701754385965,100,10,4
TMED2+ctrl,0.03883468,0.9961950968718156,0.9982456140350877,100,10,4
OST4+ctrl,0.0403058,0.9848299316690827,1.0,200,1,4
SEC61A1+ctrl,0.23353639,0.9617268040310591,0.8333333333333334,200,1,4
AMIGO3+ctrl,0.1432615,0.9681734354380751,0.9894736842105262,200,1,4
UFL1+ctrl,0.08419736,0.9931325538782403,0.9947368421052631,200,1,4
DDRGK1+ctrl,0.056494743,0.982069439458428,0.9894736842105263,200,1,4
MTHFD1+ctrl,0.4236494,0.7946597935515456,0.8719298245614034,200,1,4
HSPA9+ctrl,0.21243657,0.9598427936434746,0.9192982456140351,200,1,4
SEC61B+ctrl,0.025039054,0.991776978597045,1.0,200,1,4
TARS+ctrl,0.43765414,0.8205745732411742,0.9824561403508772,200,1,4
HSPA5+ctrl,0.66998285,0.7947351280599833,0.7278195488721804,200,1,4
SRP68+ctrl,0.12573406,0.945388344116509,1.0,200,1,4
PTDSS1+ctrl,0.056582376,0.9658353397680912,0.9947368421052631,200,1,4
HYOU1+ctrl,0.050524276,0.9752476051580743,1.0,200,1,4
SLC35B1+ctrl,0.026952967,0.9958580629900098,1.0,200,1,4
UFM1+ctrl,0.14840148,0.967290662934829,0.9666666666666668,200,1,4
PPWD1+ctrl,0.12602969,0.9382004045455687,0.980701754385965,200,1,4
TMED2+ctrl,0.040127303,0.996573792421259,0.9982456140350877,200,1,4
OST4+ctrl,0.040299077,0.9858489286634722,1.0,200,2,4
SEC61A1+ctrl,0.23344925,0.9611059797462076,0.8333333333333334,200,2,4
AMIGO3+ctrl,0.13991812,0.9707059132342692,0.9894736842105262,200,2,4
UFL1+ctrl,0.0851313,0.9937983731506392,0.9947368421052631,200,2,4
DDRGK1+ctrl,0.05646909,0.9809091621136758,0.9894736842105263,200,2,4
MTHFD1+ctrl,0.41979316,0.7953417819808237,0.8719298245614034,200,2,4
HSPA9+ctrl,0.21939479,0.9576434665359557,0.9192982456140351,200,2,4
SEC61B+ctrl,0.02350732,0.9922243127366528,1.0,200,2,4
TARS+ctrl,0.43410936,0.8217772860080004,0.9824561403508772,200,2,4
HSPA5+ctrl,0.6610995,0.8003777908161283,0.7398496240601502,200,2,4
SRP68+ctrl,0.12668887,0.9448279349599034,1.0,200,2,4
PTDSS1+ctrl,0.054450925,0.9679427981536719,0.9947368421052631,200,2,4
HYOU1+ctrl,0.047119055,0.9773293466596442,1.0,200,2,4
SLC35B1+ctrl,0.025584899,0.9957600984489545,1.0,200,2,4
UFM1+ctrl,0.14570326,0.9693778719010879,0.9666666666666668,200,2,4
PPWD1+ctrl,0.13456295,0.9334736984237679,0.980701754385965,200,2,4
TMED2+ctrl,0.041836716,0.996320600155741,0.9982456140350877,200,2,4
OST4+ctrl,0.023695866,0.9871490246764552,1.0,200,3,4
SEC61A1+ctrl,0.2329408,0.9618139357771724,0.8333333333333334,200,3,4
AMIGO3+ctrl,0.1470848,0.9681359370588325,0.9894736842105262,200,3,4
UFL1+ctrl,0.06822824,0.9930615810444579,0.9894736842105263,200,3,4
DDRGK1+ctrl,0.07392453,0.9789829376531998,0.9894736842105263,200,3,4
MTHFD1+ctrl,0.4073786,0.7958897847620392,0.882456140350877,200,3,4
HSPA9+ctrl,0.23256747,0.9565447606146336,0.9105263157894736,200,3,4
SEC61B+ctrl,0.034972865,0.9918641417170875,1.0,200,3,4
TARS+ctrl,0.432468,0.8237886736169457,0.980701754385965,200,3,4
HSPA5+ctrl,0.682518,0.7784664761275053,0.7278195488721804,200,3,4
SRP68+ctrl,0.104865685,0.9482122687622905,1.0,200,3,4
PTDSS1+ctrl,0.04895844,0.9678027598856715,0.9947368421052631,200,3,4
HYOU1+ctrl,0.0581522,0.97625797274668,1.0,200,3,4
SLC35B1+ctrl,0.04305098,0.9953997817938216,0.9982456140350877,200,3,4
UFM1+ctrl,0.13005798,0.9698918801586842,0.9684210526315788,200,3,4
PPWD1+ctrl,0.124870956,0.9351926550734788,0.980701754385965,200,3,4
TMED2+ctrl,0.024530636,0.9946428490802646,0.9982456140350877,200,3,4
OST4+ctrl,0.020778239,0.9881505220910185,0.9982456140350877,200,4,4
SEC61A1+ctrl,0.22580582,0.9621221765410155,0.8333333333333334,200,4,4
AMIGO3+ctrl,0.14565988,0.9692782535566948,0.9879699248120299,200,4,4
UFL1+ctrl,0.06265454,0.9935902641736902,0.9894736842105263,200,4,4
DDRGK1+ctrl,0.07832344,0.9772913788910955,0.987719298245614,200,4,4
MTHFD1+ctrl,0.39636502,0.7988349636580097,0.8842105263157896,200,4,4
HSPA9+ctrl,0.23671769,0.9557224526070058,0.9105263157894736,200,4,4
SEC61B+ctrl,0.037900764,0.9909164006239735,0.9982456140350877,200,4,4
TARS+ctrl,0.4316825,0.8245489364489913,0.980701754385965,200,4,4
HSPA5+ctrl,0.6715545,0.7828878220170736,0.7278195488721804,200,4,4
SRP68+ctrl,0.103274785,0.947331722243689,1.0,200,4,4
PTDSS1+ctrl,0.04770379,0.9686344515866949,0.9947368421052631,200,4,4
HYOU1+ctrl,0.058682397,0.9766313131149218,1.0,200,4,4
SLC35B1+ctrl,0.04822732,0.9938428596360609,0.9982456140350877,200,4,4
UFM1+ctrl,0.12587847,0.9713782432955025,0.9684210526315788,200,4,4
PPWD1+ctrl,0.12392823,0.9332088321716583,0.980701754385965,200,4,4
TMED2+ctrl,0.023537468,0.9939706903533079,1.0,200,4,4
OST4+ctrl,0.03950121,0.9868924351540045,1.0,200,5,4
SEC61A1+ctrl,0.23700294,0.9607017640955746,0.8333333333333334,200,5,4
AMIGO3+ctrl,0.13975777,0.970628172319266,0.9894736842105262,200,5,4
UFL1+ctrl,0.08642402,0.9935576784191653,0.9947368421052631,200,5,4
DDRGK1+ctrl,0.055279013,0.9813713191251736,0.9894736842105263,200,5,4
MTHFD1+ctrl,0.4229049,0.7955196612747386,0.8719298245614034,200,5,4
HSPA9+ctrl,0.21794978,0.9583712206222117,0.9192982456140351,200,5,4
SEC61B+ctrl,0.02273764,0.9926980114541948,1.0,200,5,4
TARS+ctrl,0.4315028,0.8221016144379973,0.9824561403508772,200,5,4
HSPA5+ctrl,0.66355616,0.7990404590964317,0.7398496240601502,200,5,4
SRP68+ctrl,0.12879083,0.9441709904931486,1.0,200,5,4
PTDSS1+ctrl,0.053644773,0.9684196679154411,0.9947368421052631,200,5,4
HYOU1+ctrl,0.04601578,0.9779594567835375,1.0,200,5,4
SLC35B1+ctrl,0.02477879,0.9959617197746411,1.0,200,5,4
UFM1+ctrl,0.14444245,0.9703802740659739,0.9666666666666668,200,5,4
PPWD1+ctrl,0.13546829,0.9323550527478801,0.980701754385965,200,5,4
TMED2+ctrl,0.043236494,0.996071508852765,0.9982456140350877,200,5,4
OST4+ctrl,0.036689065,0.9881412300892407,1.0,200,6,4
SEC61A1+ctrl,0.24064338,0.9609289444051683,0.8333333333333334,200,6,4
AMIGO3+ctrl,0.137997,0.9726640130684245,0.9894736842105262,200,6,4
UFL1+ctrl,0.08998409,0.9937141377013177,0.9947368421052631,200,6,4
DDRGK1+ctrl,0.058697958,0.9795319412660319,0.9894736842105263,200,6,4
MTHFD1+ctrl,0.41782612,0.7987809773767367,0.882456140350877,200,6,4
HSPA9+ctrl,0.22291411,0.957655725069344,0.9105263157894736,200,6,4
SEC61B+ctrl,0.023303911,0.9927032811101526,1.0,200,6,4
TARS+ctrl,0.4227486,0.8219248298555613,0.9824561403508772,200,6,4
HSPA5+ctrl,0.67745084,0.7953632799908519,0.7398496240601502,200,6,4
SRP68+ctrl,0.12732866,0.9442709877621382,1.0,200,6,4
PTDSS1+ctrl,0.051059358,0.9700527575769229,0.9947368421052631,200,6,4
HYOU1+ctrl,0.044505656,0.9794053667101252,1.0,200,6,4
SLC35B1+ctrl,0.026466731,0.9952743792673573,1.0,200,6,4
UFM1+ctrl,0.14357387,0.9720593762540375,0.9666666666666668,200,6,4
PPWD1+ctrl,0.13653965,0.9326050216550357,0.980701754385965,200,6,4
TMED2+ctrl,0.04294887,0.9956948454491794,0.9982456140350877,200,6,4
OST4+ctrl,0.035275362,0.987721199846419,1.0,200,7,4
SEC61A1+ctrl,0.23317164,0.961798831121996,0.8333333333333334,200,7,4
AMIGO3+ctrl,0.13504554,0.9721243705425877,0.9894736842105262,200,7,4
UFL1+ctrl,0.08375366,0.9935724545503035,0.9947368421052631,200,7,4
DDRGK1+ctrl,0.05471664,0.9809510123159271,0.9894736842105263,200,7,4
MTHFD1+ctrl,0.4142629,0.7994330888905097,0.8701754385964912,200,7,4
HSPA9+ctrl,0.21678306,0.9586653201840818,0.9192982456140351,200,7,4
SEC61B+ctrl,0.02198966,0.9928193419473246,1.0,200,7,4
TARS+ctrl,0.43248183,0.8225220590829849,0.9824561403508772,200,7,4
HSPA5+ctrl,0.6643984,0.7973470715805888,0.7398496240601502,200,7,4
SRP68+ctrl,0.12903306,0.9434658351819962,1.0,200,7,4
PTDSS1+ctrl,0.05136576,0.9692715052915446,0.9964912280701754,200,7,4
HYOU1+ctrl,0.04435276,0.9785869054903742,1.0,200,7,4
SLC35B1+ctrl,0.024601256,0.9958925864193588,1.0,200,7,4
UFM1+ctrl,0.13835602,0.9722580797460978,0.9666666666666668,200,7,4
PPWD1+ctrl,0.13479418,0.9320595592616883,0.980701754385965,200,7,4
TMED2+ctrl,0.042250793,0.9956276557641104,0.9982456140350877,200,7,4
OST4+ctrl,0.037324876,0.9868167298627668,1.0,200,8,4
SEC61A1+ctrl,0.22823313,0.9629830550402403,0.8403508771929825,200,8,4
AMIGO3+ctrl,0.13847739,0.9714857129802112,0.9894736842105262,200,8,4
UFL1+ctrl,0.08459803,0.9939745835727081,0.9947368421052631,200,8,4
DDRGK1+ctrl,0.056804743,0.9804769591137301,0.9894736842105263,200,8,4
MTHFD1+ctrl,0.415784,0.7983673985290807,0.882456140350877,200,8,4
HSPA9+ctrl,0.21270342,0.9597108643501997,0.9192982456140351,200,8,4
SEC61B+ctrl,0.023976851,0.9916254630079493,1.0,200,8,4
TARS+ctrl,0.43488935,0.8211309975013137,0.9824561403508772,200,8,4
HSPA5+ctrl,0.66676754,0.7968819821253419,0.7398496240601502,200,8,4
SRP68+ctrl,0.1265555,0.9447131890337914,1.0,200,8,4
PTDSS1+ctrl,0.053256165,0.968223261552339,0.9947368421052631,200,8,4
HYOU1+ctrl,0.046356335,0.9775322829318611,1.0,200,8,4
SLC35B1+ctrl,0.026726307,0.9950564668979496,1.0,200,8,4
UFM1+ctrl,0.14273636,0.9706713551895518,0.9666666666666668,200,8,4
PPWD1+ctrl,0.13158144,0.9352389939122077,0.980701754385965,200,8,4
TMED2+ctrl,0.04176642,0.9961698161205277,0.9982456140350877,200,8,4
OST4+ctrl,0.02853158,0.9880516291759704,1.0,200,9,4
SEC61A1+ctrl,0.23287483,0.9611883994657546,0.8333333333333334,200,9,4
AMIGO3+ctrl,0.14048144,0.9708929575863294,0.9879699248120299,200,9,4
UFL1+ctrl,0.07537049,0.9939175832550973,0.9894736842105263,200,9,4
DDRGK1+ctrl,0.06576429,0.9789443438348826,0.9894736842105263,200,9,4
MTHFD1+ctrl,0.40830535,0.7973226776375668,0.8807017543859648,200,9,4
HSPA9+ctrl,0.23236758,0.9558431492187083,0.9105263157894736,200,9,4
SEC61B+ctrl,0.02892033,0.9916759280022234,1.0,200,9,4
TARS+ctrl,0.4253857,0.8232454657554626,0.9824561403508772,200,9,4
HSPA5+ctrl,0.669147,0.7919137859717011,0.7398496240601502,200,9,4
SRP68+ctrl,0.114273645,0.9458773226942867,1.0,200,9,4
PTDSS1+ctrl,0.048415344,0.9692375685917796,0.9947368421052631,200,9,4
HYOU1+ctrl,0.050280783,0.9777174200589798,1.0,200,9,4
SLC35B1+ctrl,0.03465816,0.994542745873332,0.9982456140350877,200,9,4
UFM1+ctrl,0.13488199,0.9711089785050717,0.9666666666666668,200,9,4
PPWD1+ctrl,0.13050856,0.9324940644510207,0.980701754385965,200,9,4
TMED2+ctrl,0.03208884,0.9951720027020201,0.9982456140350877,200,9,4
OST4+ctrl,0.031270117,0.9873061758428321,1.0,200,10,4
SEC61A1+ctrl,0.23543409,0.9619513629004359,0.8333333333333334,200,10,4
AMIGO3+ctrl,0.1415959,0.9708542872831458,0.9879699248120299,200,10,4
UFL1+ctrl,0.079368256,0.9940717258723453,0.9894736842105263,200,10,4
DDRGK1+ctrl,0.06455707,0.979760434885975,0.9894736842105263,200,10,4
MTHFD1+ctrl,0.41045058,0.8002715780166909,0.8912280701754386,200,10,4
HSPA9+ctrl,0.2233184,0.9584923130460083,0.9105263157894736,200,10,4
SEC61B+ctrl,0.028789425,0.9915778329595923,1.0,200,10,4
TARS+ctrl,0.42346236,0.8211678769439459,0.9824561403508772,200,10,4
HSPA5+ctrl,0.67881763,0.7906083147972822,0.7398496240601502,200,10,4
SRP68+ctrl,0.1158081,0.9461012543179095,1.0,200,10,4
PTDSS1+ctrl,0.05021787,0.9684652608193574,0.9947368421052631,200,10,4
HYOU1+ctrl,0.04998043,0.9776225733330648,1.0,200,10,4
SLC35B1+ctrl,0.033629473,0.9945184562820941,0.9982456140350877,200,10,4
UFM1+ctrl,0.13839158,0.9716272240475519,0.9666666666666668,200,10,4
PPWD1+ctrl,0.12652765,0.9365735134788338,0.980701754385965,200,10,4
TMED2+ctrl,0.033096123,0.9958752818638459,0.9982456140350877,200,10,4
OST4+ctrl,0.03475205,0.9860019674124487,1.0,300,1,4
SEC61A1+ctrl,0.2322419,0.961708756396547,0.8333333333333334,300,1,4
AMIGO3+ctrl,0.14167207,0.9693280034261988,0.9894736842105262,300,1,4
UFL1+ctrl,0.07956094,0.9934671100927517,0.9947368421052631,300,1,4
DDRGK1+ctrl,0.059447818,0.9810610994754825,0.9894736842105263,300,1,4
MTHFD1+ctrl,0.41761935,0.795393897104077,0.8719298245614034,300,1,4
HSPA9+ctrl,0.21919838,0.9584815641865134,0.9192982456140351,300,1,4
SEC61B+ctrl,0.025986342,0.9919309702236205,1.0,300,1,4
TARS+ctrl,0.43471277,0.8217822294682264,0.9824561403508772,300,1,4
HSPA5+ctrl,0.670773,0.7925542816519737,0.7278195488721804,300,1,4
SRP68+ctrl,0.12113933,0.9456781635526568,1.0,300,1,4
PTDSS1+ctrl,0.053048227,0.9670989707519766,0.9947368421052631,300,1,4
HYOU1+ctrl,0.050134346,0.9762899589295557,1.0,300,1,4
SLC35B1+ctrl,0.029601885,0.9956128384801559,1.0,300,1,4
UFM1+ctrl,0.14173815,0.968902695341967,0.9666666666666668,300,1,4
PPWD1+ctrl,0.12711897,0.9363664371981031,0.980701754385965,300,1,4
TMED2+ctrl,0.036801018,0.996067970409058,0.9982456140350877,300,1,4
OST4+ctrl,0.035444282,0.9865996301705309,1.0,300,2,4
SEC61A1+ctrl,0.2341189,0.9610685198567808,0.8333333333333334,300,2,4
AMIGO3+ctrl,0.14076798,0.9703501602634788,0.9879699248120299,300,2,4
UFL1+ctrl,0.08127611,0.9935994066763669,0.9947368421052631,300,2,4
DDRGK1+ctrl,0.059964478,0.9801966664963402,0.9894736842105263,300,2,4
MTHFD1+ctrl,0.41677693,0.7958937282382976,0.882456140350877,300,2,4
HSPA9+ctrl,0.2243177,0.9570859661325812,0.9105263157894736,300,2,4
SEC61B+ctrl,0.025431957,0.9922065053833649,1.0,300,2,4
TARS+ctrl,0.43124437,0.8222640631720424,0.9824561403508772,300,2,4
HSPA5+ctrl,0.6676846,0.7950260285288095,0.7278195488721804,300,2,4
SRP68+ctrl,0.12164581,0.9453724208287895,1.0,300,2,4
PTDSS1+ctrl,0.051907316,0.9682746877442696,0.9947368421052631,300,2,4
